"date","year_quarter","transition_type","count","total_active","share"
2013-07-01,"2013-Q3","wage_wage → self_wage",6790.80084228516,13809927.1243744,0.0491733285854887
2013-07-01,"2013-Q3","self_wage → wage_wage",5293.92195129395,13809927.1243744,0.0383341773176357
2013-07-01,"2013-Q3","self_only → self_self",4581.24383544922,13809927.1243744,0.0331735554734635
2013-07-01,"2013-Q3","self_only → wage_only",4525.39276123047,13809927.1243744,0.0327691284716716
2013-07-01,"2013-Q3","wage_wage → wage_self",3596.22906494141,13809927.1243744,0.0260408982071607
2013-07-01,"2013-Q3","self_self → self_only",2789.31155395508,13809927.1243744,0.0201978730867592
2013-07-01,"2013-Q3","wage_wage → self_only",2501.1891784668,13809927.1243744,0.0181115306108475
2013-07-01,"2013-Q3","wage_self → self_wage",1586.65383911133,13809927.1243744,0.0114892267339405
2013-07-01,"2013-Q3","wage_self → self_only",1342.65740966797,13809927.1243744,0.0097224076389092
2013-07-01,"2013-Q3","self_wage → wage_self",490.819976806641,13809927.1243744,0.00355410982539037
2013-07-01,"2013-Q3","wage_self → wage_wage",474.500579833984,13809927.1243744,0.00343593833305967
2013-10-01,"2013-Q4","No transition",9228263.27859879,13558724.2568359,68.06144224038
2013-10-01,"2013-Q4","wage_only → self_wage",45165.9216003418,13558724.2568359,0.333113357457435
2013-10-01,"2013-Q4","self_wage → wage_only",30368.3421783447,13558724.2568359,0.223976397801835
2013-10-01,"2013-Q4","wage_wage → wage_only",26026.4931640625,13558724.2568359,0.191953849573574
2013-10-01,"2013-Q4","wage_only → wage_self",18047.0085754395,13558724.2568359,0.133102556210926
2013-10-01,"2013-Q4","wage_only → self_only",7411.78820800781,13558724.2568359,0.0546643479696919
2013-10-01,"2013-Q4","self_only → wage_wage",5927.48522949219,13558724.2568359,0.0437171308834879
2013-10-01,"2013-Q4","wage_wage → self_only",5344.88528442383,13558724.2568359,0.0394202668568105
2013-10-01,"2013-Q4","self_only → self_self",5106.40423583984,13558724.2568359,0.0376613915816256
2013-10-01,"2013-Q4","wage_only → wage_wage",4997.81527709961,13558724.2568359,0.0368605127033235
2013-10-01,"2013-Q4","wage_self → wage_only",4502.49203491211,13558724.2568359,0.0332073427383264
2013-10-01,"2013-Q4","wage_wage → self_wage",4466.95335388184,13558724.2568359,0.032945233410361
2013-10-01,"2013-Q4","self_only → wage_only",4197.44625854492,13558724.2568359,0.0309575309522847
2013-10-01,"2013-Q4","self_wage → wage_wage",2076.35011291504,13558724.2568359,0.0153137572059421
2013-10-01,"2013-Q4","wage_self → self_wage",1355.92810058594,13558724.2568359,0.0100004106205074
2013-10-01,"2013-Q4","wage_wage → wage_self",1072.76361083984,13558724.2568359,0.0079119804379751
2013-10-01,"2013-Q4","wage_self → wage_wage",1054.32464599609,13558724.2568359,0.00777598707684119
2013-10-01,"2013-Q4","wage_self → self_only",611.452697753906,13558724.2568359,0.00450966245917737
2013-10-01,"2013-Q4","self_self → self_only",390.651641845703,13558724.2568359,0.00288118287860856
2013-10-01,"2013-Q4","self_only → wage_self",295.933990478516,13558724.2568359,0.00218260940242452
2014-01-01,"2014-Q1","No transition",9210122.80645752,13655878.0091171,67.4443840250223
2014-01-01,"2014-Q1","wage_only → self_wage",50801.8271026611,13655878.0091171,0.37201435944832
2014-01-01,"2014-Q1","wage_only → wage_wage",26045.4006652832,13655878.0091171,0.19072666472192
2014-01-01,"2014-Q1","self_wage → wage_only",23399.3790054321,13655878.0091171,0.17135023460088
2014-01-01,"2014-Q1","wage_only → wage_self",17177.7158813477,13655878.0091171,0.125789904317241
2014-01-01,"2014-Q1","self_only → wage_wage",11726.0988922119,13655878.0091171,0.0858685094022016
2014-01-01,"2014-Q1","wage_wage → wage_only",11421.3154144287,13655878.0091171,0.0836366245129274
2014-01-01,"2014-Q1","wage_self → wage_only",8222.81588745117,13655878.0091171,0.0602144796692043
2014-01-01,"2014-Q1","wage_only → self_only",8173.51718139648,13655878.0091171,0.0598534724456353
2014-01-01,"2014-Q1","self_only → wage_only",6744.14797973633,13655878.0091171,0.0493864105642545
2014-01-01,"2014-Q1","wage_wage → self_wage",5792.10260009766,13655878.0091171,0.0424147213107107
2014-01-01,"2014-Q1","wage_wage → self_only",4571.46881103516,13655878.0091171,0.0334761983666161
2014-01-01,"2014-Q1","self_only → self_self",4471.97058105469,13655878.0091171,0.032747587361787
2014-01-01,"2014-Q1","self_wage → wage_wage",3993.45932006836,13655878.0091171,0.0292435192918551
2014-01-01,"2014-Q1","wage_self → wage_wage",2516.65948486328,13655878.0091171,0.0184291298090322
2014-01-01,"2014-Q1","wage_wage → wage_self",1151.45176696777,13655878.0091171,0.00843191310144266
2014-01-01,"2014-Q1","self_self → self_only",967.815216064453,13655878.0091171,0.0070871694622514
2014-01-01,"2014-Q1","wage_only → self_self",861.065673828125,13655878.0091171,0.00630545815694347
2014-01-01,"2014-Q1","wage_self → self_wage",606.478759765625,13655878.0091171,0.00444115537177997
2014-01-01,"2014-Q1","self_wage → self_only",485.746185302734,13655878.0091171,0.00355704836392383
2014-01-01,"2014-Q1","wage_self → self_only",418.141540527344,13655878.0091171,0.00306198942498006
2014-01-01,"2014-Q1","self_wage → wage_self",205.590728759766,13655878.0091171,0.00150551087687299
2014-04-01,"2014-Q2","No transition",9862725.63144302,13793994.2719612,71.5001430114466
2014-04-01,"2014-Q2","wage_only → self_wage",37610.724029541,13793994.2719612,0.272660139536172
2014-04-01,"2014-Q2","wage_only → wage_wage",30036.1241760254,13793994.2719612,0.217747837093707
2014-04-01,"2014-Q2","self_wage → wage_only",26815.746383667,13793994.2719612,0.194401605908847
2014-04-01,"2014-Q2","wage_wage → wage_only",18339.4200744629,13793994.2719612,0.132952208859047
2014-04-01,"2014-Q2","wage_only → wage_self",16829.1722717285,13793994.2719612,0.122003619400777
2014-04-01,"2014-Q2","self_only → wage_wage",16457.1208953857,13793994.2719612,0.11930642112008
2014-04-01,"2014-Q2","wage_only → self_only",6569.75405883789,13793994.2719612,0.0476276409088563
2014-04-01,"2014-Q2","self_only → self_self",4639.59878540039,13793994.2719612,0.0336349188924285
2014-04-01,"2014-Q2","self_only → wage_only",4214.96899414062,13793994.2719612,0.0305565517212684
2014-04-01,"2014-Q2","wage_wage → self_only",3542.51165771484,13793994.2719612,0.0256815508827319
2014-04-01,"2014-Q2","wage_wage → self_wage",2651.88037109375,13793994.2719612,0.0192248910562779
2014-04-01,"2014-Q2","wage_self → wage_only",2483.13269042969,13793994.2719612,0.0180015493806395
2014-04-01,"2014-Q2","self_self → self_only",2029.55395507812,13793994.2719612,0.0147133159189689
2014-04-01,"2014-Q2","self_wage → wage_wage",1914.28984069824,13793994.2719612,0.0138777050574059
2014-04-01,"2014-Q2","wage_wage → wage_self",1305.15353393555,13793994.2719612,0.00946175203645334
2014-04-01,"2014-Q2","wage_self → wage_wage",1295.53440856934,13793994.2719612,0.009392017881309
2014-04-01,"2014-Q2","self_wage → self_only",963.854766845703,13793994.2719612,0.00698749577419292
2014-04-01,"2014-Q2","wage_self → self_wage",764.031921386719,13793994.2719612,0.00553887370346203
2014-04-01,"2014-Q2","self_self → wage_wage",709.76708984375,13793994.2719612,0.00514547908205588
2014-04-01,"2014-Q2","wage_only → self_self",619.092102050781,13793994.2719612,0.00448812787539863
2014-04-01,"2014-Q2","self_self → wage_self",588.341674804688,13793994.2719612,0.00426520167549002
2014-04-01,"2014-Q2","wage_self → self_only",511.509216308594,13793994.2719612,0.00370820232503887
2014-07-01,"2014-Q3","No transition",9624644.61346817,13734325.9786949,70.0772985030223
2014-07-01,"2014-Q3","wage_only → self_wage",35824.6092605591,13734325.9786949,0.260839951783082
2014-07-01,"2014-Q3","self_wage → wage_only",27876.4781570435,13734325.9786949,0.202969393622128
2014-07-01,"2014-Q3","wage_only → wage_wage",27364.2671051025,13734325.9786949,0.199239971059015
2014-07-01,"2014-Q3","wage_wage → wage_only",13453.7379302979,13734325.9786949,0.0979570308085572
2014-07-01,"2014-Q3","wage_self → wage_only",11190.1556549072,13734325.9786949,0.0814758268608574
2014-07-01,"2014-Q3","wage_only → wage_self",9689.36361694336,13734325.9786949,0.0705485193228541
2014-07-01,"2014-Q3","wage_only → self_only",9474.10481262207,13734325.9786949,0.0689812141296091
2014-07-01,"2014-Q3","self_only → wage_wage",7124.28332519531,13734325.9786949,0.0518721001398009
2014-07-01,"2014-Q3","wage_wage → self_only",5239.57070922852,13734325.9786949,0.038149456459358
2014-07-01,"2014-Q3","self_only → self_self",4613.42211914062,13734325.9786949,0.0335904515903955
2014-07-01,"2014-Q3","self_wage → wage_wage",4474.19998168945,13734325.9786949,0.032576771431157
2014-07-01,"2014-Q3","self_only → wage_only",3876.19784545898,13734325.9786949,0.0282227016562142
2014-07-01,"2014-Q3","wage_wage → self_wage",3710.98059082031,13734325.9786949,0.0270197503436055
2014-07-01,"2014-Q3","self_self → self_only",2707.61999511719,13734325.9786949,0.0197142546297308
2014-07-01,"2014-Q3","wage_self → self_only",1318.85900878906,13734325.9786949,0.00960264821757482
2014-07-01,"2014-Q3","wage_self → wage_wage",882.360778808594,13734325.9786949,0.00642449276489678
2014-07-01,"2014-Q3","self_wage → wage_self",493.978240966797,13734325.9786949,0.00359666897183794
2014-07-01,"2014-Q3","self_only → wage_self",281.759399414062,13734325.9786949,0.00205149782997095
2014-07-01,"2014-Q3","self_self → wage_wage",178.828399658203,13734325.9786949,0.00130205442870372
2014-10-01,"2014-Q4","No transition",9278194.25485992,13661022.2675772,67.9172764170118
2014-10-01,"2014-Q4","wage_only → self_wage",36060.574256897,13661022.2675772,0.26396688000782
2014-10-01,"2014-Q4","wage_only → wage_wage",31136.9028167725,13661022.2675772,0.227925130395785
2014-10-01,"2014-Q4","self_wage → wage_only",23882.5250930786,13661022.2675772,0.174822386094494
2014-10-01,"2014-Q4","wage_wage → wage_only",18098.9197006226,13661022.2675772,0.1324858370488
2014-10-01,"2014-Q4","wage_self → self_only",14012.3070678711,13661022.2675772,0.102571438604032
2014-10-01,"2014-Q4","wage_self → wage_only",8950.49728393555,13661022.2675772,0.0655185029979674
2014-10-01,"2014-Q4","wage_only → self_only",8791.26229858398,13661022.2675772,0.064352887554023
2014-10-01,"2014-Q4","wage_only → wage_self",8344.48809814453,13661022.2675772,0.0610824573351966
2014-10-01,"2014-Q4","self_only → self_self",5691.70278930664,13661022.2675772,0.0416638131306998
2014-10-01,"2014-Q4","self_only → wage_wage",5284.76467895508,13661022.2675772,0.0386849869317455
2014-10-01,"2014-Q4","self_self → self_only",3613.50268554688,13661022.2675772,0.0264511880207025
2014-10-01,"2014-Q4","wage_wage → wage_self",3194.4602355957,13661022.2675772,0.023383756888951
2014-10-01,"2014-Q4","wage_wage → self_wage",2527.81466674805,13661022.2675772,0.0185038470565085
2014-10-01,"2014-Q4","self_wage → wage_wage",2082.26960754395,13661022.2675772,0.0152424142700211
2014-10-01,"2014-Q4","self_only → wage_only",1419.42999267578,13661022.2675772,0.0103903643876244
2014-10-01,"2014-Q4","wage_wage → self_only",1015.46841430664,13661022.2675772,0.00743332668973636
2014-10-01,"2014-Q4","self_self → wage_only",667.343688964844,13661022.2675772,0.00488502013900311
2014-10-01,"2014-Q4","wage_self → wage_wage",560.057189941406,13661022.2675772,0.00409967262311427
2014-10-01,"2014-Q4","self_only → self_wage",544.421447753906,13661022.2675772,0.00398521748292605
2014-10-01,"2014-Q4","self_self → wage_self",443.325225830078,13661022.2675772,0.00324518339218477
2014-10-01,"2014-Q4","self_wage → wage_self",418.579956054688,13661022.2675772,0.00306404563184219
2014-10-01,"2014-Q4","self_wage → self_only",292.584167480469,13661022.2675772,0.00214174431275822
2015-01-01,"2015-Q1","No transition",9340025.30897425,13577286.9436843,68.7915439050137
2015-01-01,"2015-Q1","wage_only → self_wage",52223.0239993369,13577286.9436843,0.384635194173527
2015-01-01,"2015-Q1","wage_only → wage_wage",27009.7191833765,13577286.9436843,0.198933110093402
2015-01-01,"2015-Q1","self_wage → wage_only",17642.462712934,13577286.9436843,0.129941002102344
2015-01-01,"2015-Q1","wage_wage → wage_only",13486.3305027397,13577286.9436843,0.0993300838280735
2015-01-01,"2015-Q1","self_only → wage_wage",13464.0092034784,13577286.9436843,0.0991656820639075
2015-01-01,"2015-Q1","wage_only → wage_self",12791.1801124791,13577286.9436843,0.0942101331844443
2015-01-01,"2015-Q1","wage_self → wage_only",10131.2272519063,13577286.9436843,0.0746189374499375
2015-01-01,"2015-Q1","self_only → wage_only",7457.87937894927,13577286.9436843,0.0549290842116175
2015-01-01,"2015-Q1","self_only → self_self",5215.76189906386,13577286.9436843,0.0384153470475931
2015-01-01,"2015-Q1","wage_only → self_only",5182.07277323931,13577286.9436843,0.0381672184931604
2015-01-01,"2015-Q1","wage_wage → self_only",3098.51360485116,13577286.9436843,0.0228213016172019
2015-01-01,"2015-Q1","self_wage → wage_wage",2830.50701451085,13577286.9436843,0.0208473683015701
2015-01-01,"2015-Q1","wage_wage → wage_self",2310.2012128488,13577286.9436843,0.0170151903132859
2015-01-01,"2015-Q1","wage_wage → self_wage",1940.1993079518,13577286.9436843,0.0142900368534549
2015-01-01,"2015-Q1","self_self → self_only",1639.88200998246,13577286.9436843,0.012078127366567
2015-01-01,"2015-Q1","self_wage → self_only",1630.78380152373,13577286.9436843,0.0120111168622117
2015-01-01,"2015-Q1","wage_self → self_only",1600.33977298627,13577286.9436843,0.0117868892336455
2015-01-01,"2015-Q1","self_wage → wage_self",1120.854943874,13577286.9436843,0.00825536757470816
2015-01-01,"2015-Q1","wage_self → wage_wage",885.695186539589,13577286.9436843,0.00652335912331577
2015-01-01,"2015-Q1","self_self → wage_wage",795.566249055822,13577286.9436843,0.00585953771438774
2015-01-01,"2015-Q1","wage_only → self_self",548.383943810498,13577286.9436843,0.00403898029175549
2015-01-01,"2015-Q1","wage_self → self_wage",400.507682713078,13577286.9436843,0.00294983588675926
2015-04-01,"2015-Q2","No transition",9892948.91195145,13784844.0313141,71.7668541586563
2015-04-01,"2015-Q2","wage_only → self_wage",33053.6843700125,13784844.0313141,0.239782795473975
2015-04-01,"2015-Q2","wage_only → wage_wage",31058.6205530094,13784844.0313141,0.2253099163288
2015-04-01,"2015-Q2","self_wage → wage_only",16032.9891381734,13784844.0313141,0.116308817870934
2015-04-01,"2015-Q2","wage_only → wage_self",15272.2465245944,13784844.0313141,0.110790129289105
2015-04-01,"2015-Q2","wage_wage → wage_only",10379.6158376343,13784844.0313141,0.0752973034301703
2015-04-01,"2015-Q2","self_only → wage_wage",7628.96111163328,13784844.0313141,0.0553431079401629
2015-04-01,"2015-Q2","wage_only → self_only",7539.89976466262,13784844.0313141,0.054697026295943
2015-04-01,"2015-Q2","wage_self → wage_only",4888.99032881901,13784844.0313141,0.0354664174488519
2015-04-01,"2015-Q2","self_only → wage_only",3890.50955222182,13784844.0313141,0.028223094460728
2015-04-01,"2015-Q2","self_self → self_only",2642.72552212516,13784844.0313141,0.0191712399220612
2015-04-01,"2015-Q2","self_wage → wage_wage",2534.56126835625,13784844.0313141,0.0183865792213438
2015-04-01,"2015-Q2","wage_wage → self_wage",2531.40188526026,13784844.0313141,0.0183636599696728
2015-04-01,"2015-Q2","wage_wage → wage_self",1697.53058691404,13784844.0313141,0.0123144707554026
2015-04-01,"2015-Q2","self_wage → wage_self",1188.02147473669,13784844.0313141,0.00861831640632235
2015-04-01,"2015-Q2","self_only → self_self",1007.1770696994,13784844.0313141,0.00730640888944018
2015-04-01,"2015-Q2","wage_self → self_wage",607.358283462877,13784844.0313141,0.00440598589351596
2015-04-01,"2015-Q2","wage_self → self_only",338.080271942883,13784844.0313141,0.00245255057782945
2015-04-01,"2015-Q2","wage_wage → self_only",254.101904978785,13784844.0313141,0.00184334261890492
2015-07-01,"2015-Q3","No transition",9667990.1043071,13737267.7913053,70.3778236777642
2015-07-01,"2015-Q3","wage_only → wage_wage",34724.7854205195,13737267.7913053,0.252777961003992
2015-07-01,"2015-Q3","wage_only → self_wage",33302.7253009678,13737267.7913053,0.242426120003616
2015-07-01,"2015-Q3","self_wage → wage_only",25900.352919174,13737267.7913053,0.188540787823669
2015-07-01,"2015-Q3","wage_wage → wage_only",16250.7704546027,13737267.7913053,0.118296961968583
2015-07-01,"2015-Q3","self_only → wage_wage",10203.9346726654,13737267.7913053,0.0742792149624089
2015-07-01,"2015-Q3","self_only → wage_only",7844.35470825768,13737267.7913053,0.0571027283403664
2015-07-01,"2015-Q3","wage_only → wage_self",5422.91621948222,13737267.7913053,0.0394759445754894
2015-07-01,"2015-Q3","self_only → self_self",5353.6310049446,13737267.7913053,0.0389715850799173
2015-07-01,"2015-Q3","wage_self → wage_only",4785.48135738438,13737267.7913053,0.0348357579548188
2015-07-01,"2015-Q3","wage_wage → self_only",3900.01618829497,13737267.7913053,0.0283900426747407
2015-07-01,"2015-Q3","self_self → self_only",3823.48903645389,13737267.7913053,0.0278329657289923
2015-07-01,"2015-Q3","wage_only → self_only",3770.95246216461,13737267.7913053,0.0274505274225736
2015-07-01,"2015-Q3","self_wage → wage_wage",3075.70284310781,13737267.7913053,0.0223894801341393
2015-07-01,"2015-Q3","wage_wage → self_wage",2596.73837871184,13737267.7913053,0.0189028736875567
2015-07-01,"2015-Q3","wage_self → self_wage",2209.59180291112,13737267.7913053,0.0160846526141802
2015-07-01,"2015-Q3","wage_self → self_only",1614.37071355244,13737267.7913053,0.0117517597973465
2015-07-01,"2015-Q3","wage_wage → wage_self",883.048354566384,13737267.7913053,0.00642812215632349
2015-07-01,"2015-Q3","wage_self → wage_wage",570.513775488734,13737267.7913053,0.00415303671847927
2015-07-01,"2015-Q3","wage_wage → self_self",506.623600382784,13737267.7913053,0.00368795023930044
2015-10-01,"2015-Q4","No transition",9371300.86266621,13785218.322821,67.9807939432653
2015-10-01,"2015-Q4","wage_only → self_wage",37084.1744810038,13785218.322821,0.269014052679979
2015-10-01,"2015-Q4","wage_only → wage_wage",34760.7004271943,13785218.322821,0.252159230366696
2015-10-01,"2015-Q4","self_wage → wage_only",17853.6079998058,13785218.322821,0.129512696728565
2015-10-01,"2015-Q4","wage_wage → wage_only",14389.5405619943,13785218.322821,0.104383842352158
2015-10-01,"2015-Q4","wage_only → wage_self",13817.1669145736,13785218.322821,0.10023175978069
2015-10-01,"2015-Q4","self_only → wage_wage",12740.1089638494,13785218.322821,0.0924186230896213
2015-10-01,"2015-Q4","self_only → wage_only",7392.05225322584,13785218.322821,0.0536230336010604
2015-10-01,"2015-Q4","wage_only → self_only",6410.80146585791,13785218.322821,0.0465048961556527
2015-10-01,"2015-Q4","self_wage → wage_wage",5323.81347514085,13785218.322821,0.0386197254948616
2015-10-01,"2015-Q4","wage_self → wage_only",4420.71642625555,13785218.322821,0.0320685267562081
2015-10-01,"2015-Q4","self_only → self_self",4259.16347143147,13785218.322821,0.0308965978752804
2015-10-01,"2015-Q4","wage_wage → self_wage",3738.58430991647,13785218.322821,0.0271202401178323
2015-10-01,"2015-Q4","wage_wage → self_only",3267.96696053379,13785218.322821,0.023706312689468
2015-10-01,"2015-Q4","wage_self → self_only",2219.57989413081,13785218.322821,0.016101158807593
2015-10-01,"2015-Q4","self_self → self_only",1418.98486156445,13785218.322821,0.0102935247620661
2015-10-01,"2015-Q4","wage_self → wage_wage",777.858290024806,13785218.322821,0.00564269837306157
2015-10-01,"2015-Q4","self_wage → wage_self",689.220643500164,13785218.322821,0.00499970785634335
2015-10-01,"2015-Q4","wage_wage → wage_self",656.945286221333,13785218.322821,0.00476557767049493
2015-10-01,"2015-Q4","self_self → wage_wage",467.738675739531,13785218.322821,0.00339304510662122
2016-01-01,"2016-Q1","No transition",9566515.10126381,13745539.9456713,69.5972303676326
2016-01-01,"2016-Q1","wage_only → self_wage",42092.3884266044,13745539.9456713,0.306225791005467
2016-01-01,"2016-Q1","wage_only → wage_wage",35634.5780605081,13745539.9456713,0.259244658277175
2016-01-01,"2016-Q1","self_wage → wage_only",18942.0819278257,13745539.9456713,0.137805295409955
2016-01-01,"2016-Q1","wage_wage → wage_only",15231.4627567458,13745539.9456713,0.11081021783755
2016-01-01,"2016-Q1","wage_only → wage_self",12351.3850369951,13745539.9456713,0.0898574016431034
2016-01-01,"2016-Q1","self_only → wage_wage",9570.54488423053,13745539.9456713,0.0696265473896094
2016-01-01,"2016-Q1","self_only → self_self",7475.38409754047,13745539.9456713,0.0543840702299555
2016-01-01,"2016-Q1","wage_only → self_only",7066.60491696478,13745539.9456713,0.0514101660967503
2016-01-01,"2016-Q1","wage_wage → self_wage",5162.12193631819,13745539.9456713,0.0375548865793652
2016-01-01,"2016-Q1","self_only → wage_only",5122.32619369616,13745539.9456713,0.0372653690865688
2016-01-01,"2016-Q1","wage_wage → self_only",5065.05383019023,13745539.9456713,0.0368487076550623
2016-01-01,"2016-Q1","wage_self → wage_only",2550.79017411501,13745539.9456713,0.0185572206271773
2016-01-01,"2016-Q1","wage_self → self_only",1401.86952358684,13745539.9456713,0.0101987228521227
2016-01-01,"2016-Q1","self_self → self_only",1388.43874914363,13745539.9456713,0.0101010127985614
2016-01-01,"2016-Q1","wage_self → self_wage",1375.41381319904,13745539.9456713,0.010006255255416
2016-01-01,"2016-Q1","self_wage → wage_wage",1012.77982566515,13745539.9456713,0.00736806141969046
2016-01-01,"2016-Q1","wage_only → self_self",419.796800200934,13745539.9456713,0.00305405827533995
2016-01-01,"2016-Q1","self_only → wage_self",362.651120692316,13745539.9456713,0.00263831848094495
2016-01-01,"2016-Q1","wage_self → self_self",300.086262826002,13745539.9456713,0.00218315369212181
2016-04-01,"2016-Q2","No transition",10076919.1501653,13911503.9725614,72.4358715638562
2016-04-01,"2016-Q2","wage_only → self_wage",33776.2984271187,13911503.9725614,0.242794010581013
2016-04-01,"2016-Q2","wage_only → wage_wage",26900.2600409741,13911503.9725614,0.193367015486113
2016-04-01,"2016-Q2","self_wage → wage_only",20470.8450747142,13911503.9725614,0.147150481465485
2016-04-01,"2016-Q2","wage_wage → wage_only",18227.4184985593,13911503.9725614,0.131024068529977
2016-04-01,"2016-Q2","wage_only → wage_self",13169.7918971742,13911503.9725614,0.0946683545010649
2016-04-01,"2016-Q2","self_only → wage_wage",11724.2378074439,13911503.9725614,0.0842772846887614
2016-04-01,"2016-Q2","wage_only → self_only",8204.63782835082,13911503.9725614,0.0589773603525066
2016-04-01,"2016-Q2","wage_self → wage_only",6045.56917665914,13911503.9725614,0.0434573370972917
2016-04-01,"2016-Q2","self_only → wage_only",5899.42772837895,13911503.9725614,0.0424068291970069
2016-04-01,"2016-Q2","wage_wage → self_wage",4390.40597992856,13911503.9725614,0.0315595351055361
2016-04-01,"2016-Q2","self_only → self_self",2683.80841369663,13911503.9725614,0.0192920076721402
2016-04-01,"2016-Q2","wage_wage → self_only",2313.77470745013,13911503.9725614,0.0166320960840305
2016-04-01,"2016-Q2","self_wage → wage_wage",2109.39515369813,13911503.9725614,0.0151629554781326
2016-04-01,"2016-Q2","self_self → self_only",1912.57015089382,13911503.9725614,0.0137481192160539
2016-04-01,"2016-Q2","self_wage → self_only",1629.35653583517,13911503.9725614,0.0117122960899761
2016-04-01,"2016-Q2","wage_self → self_only",1406.11390394867,13911503.9725614,0.0101075621063118
2016-04-01,"2016-Q2","wage_wage → wage_self",974.276877971106,13911503.9725614,0.00700338999933247
2016-04-01,"2016-Q2","self_wage → wage_self",822.375060486084,13911503.9725614,0.00591147486359569
2016-04-01,"2016-Q2","wage_self → wage_wage",655.37873711693,13911503.9725614,0.00471105596066088
2016-04-01,"2016-Q2","wage_self → self_self",600.848833387679,13911503.9725614,0.0043190789045726
2016-04-01,"2016-Q2","self_only → wage_self",431.643275581802,13911503.9725614,0.00310277937190084
2016-04-01,"2016-Q2","wage_self → self_wage",324.699106202873,13911503.9725614,0.00233403309119775
2016-07-01,"2016-Q3","No transition",9856698.61854508,13941640.3492956,70.6997051393817
2016-07-01,"2016-Q3","wage_only → self_wage",38755.8474111861,13941640.3492956,0.277986280238136
2016-07-01,"2016-Q3","wage_only → wage_wage",31091.2568387152,13941640.3492956,0.223010033681481
2016-07-01,"2016-Q3","self_wage → wage_only",23643.6460655123,13941640.3492956,0.169590130523678
2016-07-01,"2016-Q3","wage_wage → wage_only",15171.112029404,13941640.3492956,0.108818701740291
2016-07-01,"2016-Q3","wage_only → self_only",11770.0197793425,13941640.3492956,0.084423493107374
2016-07-01,"2016-Q3","wage_only → wage_self",11625.2242252196,13941640.3492956,0.0833849097664242
2016-07-01,"2016-Q3","wage_self → wage_only",10570.9334909385,13941640.3492956,0.0758227384016014
2016-07-01,"2016-Q3","self_only → wage_wage",8737.98182092072,13941640.3492956,0.0626754212703685
2016-07-01,"2016-Q3","self_only → wage_only",7983.73633915413,13941640.3492956,0.0572654016251214
2016-07-01,"2016-Q3","self_only → self_self",4222.92025103556,13941640.3492956,0.0302899812736089
2016-07-01,"2016-Q3","wage_wage → self_wage",2751.66312526383,13941640.3492956,0.0197370112578098
2016-07-01,"2016-Q3","self_self → self_only",2578.74469786327,13941640.3492956,0.018496709377484
2016-07-01,"2016-Q3","wage_wage → self_only",1992.7009156575,13941640.3492956,0.0142931596693941
2016-07-01,"2016-Q3","wage_wage → wage_self",1563.29210478647,13941640.3492956,0.0112131145662888
2016-07-01,"2016-Q3","wage_self → self_only",1298.36005562512,13941640.3492956,0.00931282132586867
2016-07-01,"2016-Q3","self_only → wage_self",836.57031654959,13941640.3492956,0.00600051568961794
2016-07-01,"2016-Q3","self_self → wage_only",692.589788950417,13941640.3492956,0.00496777833596466
2016-07-01,"2016-Q3","self_wage → wage_wage",551.905632554482,13941640.3492956,0.00395868505231069
2016-07-01,"2016-Q3","wage_self → self_wage",441.191077860195,13941640.3492956,0.00316455644247403
2016-07-01,"2016-Q3","wage_wage → self_self",345.120640085104,13941640.3492956,0.00247546652645175
2016-07-01,"2016-Q3","self_wage → self_only",275.088499580806,13941640.3492956,0.001973142992422
2016-10-01,"2016-Q4","No transition",9558928.86012424,13883968.6941974,68.8486777135937
2016-10-01,"2016-Q4","wage_only → self_wage",37811.1780856903,13883968.6941974,0.272336958678773
2016-10-01,"2016-Q4","wage_only → wage_wage",29553.6626201911,13883968.6941974,0.212861778005467
2016-10-01,"2016-Q4","self_wage → wage_only",22446.1739916805,13883968.6941974,0.161669724889696
2016-10-01,"2016-Q4","wage_wage → wage_only",20590.8949336825,13883968.6941974,0.148306981866706
2016-10-01,"2016-Q4","wage_only → wage_self",15942.6234730066,13883968.6941974,0.114827567132657
2016-10-01,"2016-Q4","self_only → wage_wage",13308.6712289265,13883968.6941974,0.0958563903596857
2016-10-01,"2016-Q4","self_only → wage_only",7256.85861194895,13883968.6941974,0.0522678981189423
